ptid,polyid,acres,perim_m,lat,lon,date,outdate,parentid,parentac,name,tundra,maritime,boreal,BERING_TAI,ALEUTIAN_M,ALASKA_RAN,ARCTIC_TUN,COASTAL_RA,PACIFIC_MO,INTERMONTA,COAST_MOUN,BERING_TUN,FID_1,acres_1
1651,1241,5166.635,46256,62.712908,-157.287321,7/20/1997,9/2/1997,898,5762.3,DEADWOOD,0,0,20907900,0,0,0,0,0,0,20907900,0,0,1241,5166.635
18765,10344,583.943,12319,67.151546,-151.695775,7/22/2002,8/26/2002,1060,2163.071045,Death Valley,582300,0,1795500,0,0,0,582300,0,0,1795500,0,0,10344,583.943
18801,10347,1522.344,13030,67.163373,-151.670442,7/22/2002,8/26/2002,1060,2163.071045,Death Valley,2514600,0,3625200,0,0,0,2514600,0,0,3625200,0,0,10347,1522.344
18835,10348,56.593,1951,67.180947,-151.666638,7/22/2002,8/26/2002,1060,2163.071045,Death Valley,229500,0,0,0,0,0,229500,0,0,0,0,0,10348,56.593
3807,3629,354.784,7237,63.786881,-152.502813,6/27/2015,9/29/2015,2021,11589.7,Deep Creek,0,0,1432800,0,0,0,0,0,0,1432800,0,0,3629,354.784
3901,3652,434.491,9020,63.801943,-152.496797,6/27/2015,9/29/2015,2021,11589.7,Deep Creek,0,0,1764000,0,0,0,0,0,0,1764000,0,0,3652,434.491
3959,3696,10800.434,50405,63.814025,-152.39494,6/27/2015,9/29/2015,2021,11589.7,Deep Creek,0,0,43704900,0,0,0,0,0,0,43704900,0,0,3696,10800.434
1868,1347,1191.219,15733,62.930264,-153.603441,6/26/2015,9/21/2015,1895,31917,Deepbank Creek,0,0,4823100,0,0,0,0,0,0,4823100,0,0,1347,1191.219
1830,1353,30058.137,81959,62.878094,-153.531654,6/26/2015,9/21/2015,1895,31917,Deepbank Creek,0,0,121632300,0,0,0,0,0,0,121632300,0,0,1353,30058.137
1885,1354,124.044,5148,62.939195,-153.584452,6/26/2015,9/21/2015,1895,31917,Deepbank Creek,0,0,501300,0,0,0,0,0,0,501300,0,0,1354,124.044
1892,1355,4.34,706,62.944099,-153.591495,6/26/2015,9/21/2015,1895,31917,Deepbank Creek,0,0,18900,0,0,0,0,0,0,18900,0,0,1355,4.34
1897,1361,539.173,10313,62.945446,-153.641229,6/26/2015,9/21/2015,1895,31917,Deepbank Creek,0,0,2179800,0,0,0,0,0,0,2179800,0,0,1361,539.173
10713,6739,21.544,1705,64.901828,-142.041577,6/15/2004,10/12/2004,969,103092.3,Deer Creek,0,0,87300,0,0,0,0,0,0,87300,0,0,6739,21.544
10857,6836,16.461,1239,64.925562,-141.535208,6/15/2004,10/12/2004,969,103092.3,Deer Creek,0,0,65700,0,0,0,0,0,0,65700,0,0,6836,16.461
10676,6847,65408.734,117514,64.866768,-141.727711,6/15/2004,10/12/2004,969,103092.3,Deer Creek,0,0,264721500,0,0,0,0,0,0,264721500,0,0,6847,65408.734
10870,6866,250.531,4369,64.93465,-141.562206,6/15/2004,10/12/2004,969,103092.3,Deer Creek,0,0,1012500,0,0,0,0,0,0,1012500,0,0,6866,250.531
10807,6938,37395.053,75581,64.930149,-141.874324,6/15/2004,10/12/2004,969,103092.3,Deer Creek,0,0,151340400,0,0,0,0,0,0,151340400,0,0,6938,37395.053
12381,7786,55.131,2942,65.418706,-164.637766,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,223200,0,0,0,0,0,0,0,0,0,0,223200,7786,55.131
12396,7787,1.151,354,65.420984,-164.645976,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,5400,0,0,0,0,0,0,0,0,0,0,5400,7787,1.151
12166,7791,4747.92,40399,65.384194,-164.478834,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,19218600,0,0,0,0,0,0,0,0,0,0,19218600,7791,4747.92
12367,7793,105.416,3353,65.416672,-164.645466,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,423900,0,0,0,0,0,0,0,0,0,0,423900,7793,105.416
12427,7805,27.923,1805,65.425248,-164.651932,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,111600,0,0,0,0,0,0,0,0,0,0,111600,7805,27.923
12463,7819,60.228,2232,65.443815,-164.463971,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,242100,0,0,0,0,0,0,0,0,0,0,242100,7819,60.228
12499,7821,0.696,269,65.447853,-164.473901,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,2700,0,0,0,0,0,0,0,0,0,0,2700,7821,0.696
12505,7828,22.593,1599,65.448772,-164.479033,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,93600,0,0,0,0,0,0,0,0,0,0,93600,7828,22.593
12420,7829,1171.396,11028,65.426145,-164.628178,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,4739400,0,0,0,0,0,0,0,0,0,0,4739400,7829,1171.396
12491,7839,146.616,4156,65.433664,-164.661041,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,594000,0,0,0,0,0,0,0,0,0,0,594000,7839,146.616
12543,7849,17.833,2174,65.453651,-164.488576,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,69300,0,0,0,0,0,0,0,0,0,0,69300,7849,17.833
12416,7860,4539.791,35501,65.44116,-164.396722,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,18374400,0,0,0,0,0,0,0,0,0,0,18374400,7860,4539.791
12492,7872,531.22,9757,65.439098,-164.585923,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,2150100,0,0,0,0,0,0,0,0,0,0,2150100,7872,531.22
12368,7904,11956.194,53101,65.426212,-164.506723,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,48382200,0,0,0,0,0,0,0,0,0,0,48382200,7904,11956.194
12625,7915,192.151,7295,65.46278,-164.524457,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,777600,0,0,0,0,0,0,0,0,0,0,777600,7915,192.151
12707,7918,0.529,303,65.47321,-164.575401,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,1800,0,0,0,0,0,0,0,0,0,0,1800,7918,0.529
12559,7920,2184.471,20741,65.448253,-164.619683,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,8838900,0,0,0,0,0,0,0,0,0,0,8838900,7920,2184.471
12658,7921,761.089,7835,65.465946,-164.569403,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,3080700,0,0,0,0,0,0,0,0,0,0,3080700,7921,761.089
12705,7923,47.315,1952,65.474441,-164.556429,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,191700,0,0,0,0,0,0,0,0,0,0,191700,7923,47.315
12718,7925,5.941,1017,65.47495,-164.569222,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,23400,0,0,0,0,0,0,0,0,0,0,23400,7925,5.941
12737,7935,0.062,80,65.498019,-164.25491,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,900,0,0,0,0,0,0,0,0,0,0,900,7935,0.062
12661,7977,1803.03,13771,65.488327,-164.231294,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,7298100,0,0,0,0,0,0,0,0,0,0,7298100,7977,1803.03
12333,8052,27800.98,85748,65.435656,-164.297352,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,112511700,0,0,0,0,0,0,0,0,0,0,112511700,8052,27800.98
12823,8098,8221.484,27456,65.486443,-164.620153,6/26/1971,7/22/1971,752,64401.2,DELOME RIVER,33276600,0,0,0,0,0,0,0,0,0,0,33276600,8098,8221.484
5088,2750,3315.729,19955,63.851449,-144.963282,10/2/1979,12/10/1979,407,3315.7,Delta Barley 7,0,0,13408200,0,0,0,0,0,0,13408200,0,0,2750,3315.729
5841,2893,5.853,721,63.930281,-145.354037,10/16/1979,12/10/1979,424,6218.2,Delta Barley 8,0,0,22500,0,0,0,0,0,0,22500,0,0,2893,5.853
6185,3013,446.568,6494,63.970275,-145.431866,10/16/1979,12/10/1979,424,6218.2,Delta Barley 8,0,0,1808100,0,0,0,0,0,0,1808100,0,0,3013,446.568
6177,3029,473.807,8290,63.968098,-145.410027,10/16/1979,12/10/1979,424,6218.2,Delta Barley 8,0,0,1914300,0,0,0,0,0,0,1914300,0,0,3029,473.807
6091,3030,5292.011,23695,63.955323,-145.350104,10/16/1979,12/10/1979,424,6218.2,Delta Barley 8,0,0,21419100,0,0,0,0,0,0,21419100,0,0,3030,5292.011
5186,2735,1.232,582,63.947998,-146.451224,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,6300,0,0,0,0,0,0,6300,0,0,2735,1.232
5215,2740,1.4,743,63.950304,-146.448262,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,4500,0,0,0,0,0,0,4500,0,0,2740,1.4
5240,2742,2.357,915,63.952179,-146.440588,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,8100,0,0,0,0,0,0,8100,0,0,2742,2.357
5171,2747,445.665,5670,63.945889,-146.430828,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,1799100,0,0,0,0,0,0,1799100,0,0,2747,445.665
5263,2748,1.849,565,63.953301,-146.433371,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,8100,0,0,0,0,0,0,8100,0,0,2748,1.849
5278,2749,0.113,129,63.953557,-146.430862,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,900,0,0,0,0,0,0,900,0,0,2749,0.113
5383,2769,0.378,529,63.956242,-146.365137,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,900,0,0,0,0,0,0,900,0,0,2769,0.378
5346,2784,454.446,5541,63.954343,-146.383247,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,1835100,0,0,0,0,0,0,1835100,0,0,2784,454.446
5495,2797,0.567,515,63.964845,-146.394447,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,900,0,0,0,0,0,0,900,0,0,2797,0.567
5449,2799,79.81,2646,63.96043,-146.362798,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,324000,0,0,0,0,0,0,324000,0,0,2799,79.81
5544,2810,0.658,700,63.964802,-146.335832,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,3600,0,0,0,0,0,0,3600,0,0,2810,0.658
5564,2817,1.687,549,63.964857,-146.328154,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,6300,0,0,0,0,0,0,6300,0,0,2817,1.687
5197,2826,1022.049,13491,63.946226,-146.403822,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,4132800,0,0,0,0,0,0,4132800,0,0,2826,1022.049
5579,2838,135.79,4479,63.966599,-146.33749,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,546300,0,0,0,0,0,0,546300,0,0,2838,135.79
5642,2844,1.017,665,63.973985,-146.381652,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,3600,0,0,0,0,0,0,3600,0,0,2844,1.017
5666,2845,0.033,364,63.971721,-146.328841,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,900,0,0,0,0,0,0,900,0,0,2845,0.033
5649,2866,389.665,5179,63.972308,-146.345809,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,1577700,0,0,0,0,0,0,1577700,0,0,2866,389.665
5770,2872,0.56,552,63.982017,-146.367939,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,2700,0,0,0,0,0,0,2700,0,0,2872,0.56
5658,2891,644.942,7065,63.973489,-146.365949,6/21/2012,6/30/2012,1834,3184.5,Delta Creek # 2,0,0,2611800,0,0,0,0,0,0,2611800,0,0,2891,644.942
16411,11344,11.007,1222,66.093322,-142.059586,6/4/2010,10/28/2010,1802,12200,Dempsey Creek,0,0,41400,0,0,0,0,0,0,41400,0,0,11344,11.007
16511,11389,12189.042,43672,66.133296,-142.107722,6/4/2010,10/28/2010,1802,12200,Dempsey Creek,0,0,49339800,0,0,0,0,0,0,49339800,0,0,11389,12189.042
4304,2488,10552.203,32523,63.872321,-149.969003,7/4/1982,7/20/1982,1557,10552.2,DENALI,0,0,42718500,0,0,42718500,0,0,0,0,0,0,2488,10552.203
2002,1421,1.053,355,63.067955,-153.065577,7/6/2015,9/21/2015,1959,3394.6,Dennis,0,0,5400,0,0,0,0,0,0,5400,0,0,1421,1.053
2008,1423,0.388,171,63.069549,-153.064547,7/6/2015,9/21/2015,1959,3394.6,Dennis,0,0,900,0,0,0,0,0,0,900,0,0,1423,0.388
2011,1426,32.187,1923,63.071789,-153.06774,7/6/2015,9/21/2015,1959,3394.6,Dennis,0,0,129600,0,0,0,0,0,0,129600,0,0,1426,32.187
2017,1438,2877.495,32052,63.077761,-153.04054,7/6/2015,9/21/2015,1959,3394.6,Dennis,0,0,11630700,0,0,0,0,0,0,11630700,0,0,1438,2877.495
2021,1439,483.481,7749,63.096408,-153.013541,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,1957500,0,0,0,0,0,0,1957500,0,0,1439,483.481
2022,1439,483.481,7749,63.096408,-153.013541,7/6/2015,9/21/2015,1959,3394.6,Dennis,0,0,1957500,0,0,0,0,0,0,1957500,0,0,1439,483.481
2044,1457,876.7,13424,63.139005,-152.799189,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,3565800,0,0,0,0,0,0,3565800,0,0,1457,876.7
2059,1463,68.158,3273,63.147845,-153.09994,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,279000,0,0,0,0,0,0,279000,0,0,1463,68.158
2097,1508,2369.012,20772,63.203317,-153.083214,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,9590400,0,0,0,0,0,0,9590400,0,0,1508,2369.012
2146,1527,71.618,2949,63.247317,-153.094673,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,290700,0,0,0,0,0,0,290700,0,0,1527,71.618
2170,1547,271.827,5516,63.273356,-153.117403,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,1103400,0,0,0,0,0,0,1103400,0,0,1547,271.827
2158,1549,3890.681,32603,63.258923,-152.860758,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,15742800,0,0,0,0,0,0,15742800,0,0,1549,3890.681
2183,1551,4.023,852,63.283349,-152.991077,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,11700,0,0,0,0,0,0,11700,0,0,1551,4.023
2191,1554,2.468,805,63.287474,-153.002133,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,12600,0,0,0,0,0,0,12600,0,0,1554,2.468
2197,1556,19.545,1671,63.289524,-153.0148,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,79200,0,0,0,0,0,0,79200,0,0,1556,19.545
2204,1557,8.029,879,63.292141,-153.021946,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,33300,0,0,0,0,0,0,33300,0,0,1557,8.029
2093,1562,63828.566,103043,63.191472,-152.940168,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,258281100,0,0,0,0,0,0,258281100,0,0,1562,63828.566
2214,1586,621.036,11484,63.296609,-153.067543,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,2500200,0,0,0,0,0,0,2500200,0,0,1586,621.036
2174,1590,7325.7,41255,63.273282,-152.919615,7/1/1990,9/12/1990,966,79841.1,DENNIS,0,0,29654100,0,0,0,0,0,0,29654100,0,0,1590,7325.7
6248,3025,38.135,2370,63.69308,-141.390217,6/18/2006,9/18/2006,1393,3132.2,Dennison,0,0,152100,0,0,0,0,0,0,152100,0,0,3025,38.135
6271,3033,1.211,466,63.69829,-141.389805,6/18/2006,9/18/2006,1393,3132.2,Dennison,0,0,5400,0,0,0,0,0,0,5400,0,0,3033,1.211
6306,3081,3015.072,15444,63.700977,-141.350935,6/18/2006,9/18/2006,1393,3132.2,Dennison,0,0,12200400,0,0,0,0,0,0,12200400,0,0,3081,3015.072
6385,3083,77.81,3321,63.72264,-141.362684,6/18/2006,9/18/2006,1393,3132.2,Dennison,0,0,311400,0,0,0,0,0,0,311400,0,0,3083,77.81
4544,3844,1078.758,9641,63.54734,-142.347744,7/6/1986,7/31/1986,736,1078.8,Dennison,0,0,4364100,0,0,0,0,0,0,4364100,0,0,3844,1078.758
4285,2445,140.465,3340,63.432608,-141.994375,5/12/1995,6/5/1995,1510,1702.7,Dennison Fork,0,0,568800,0,0,0,0,0,0,568800,0,0,2445,140.465
4309,2453,16.711,1071,63.445129,-141.999536,5/12/1995,6/5/1995,1510,1702.7,Dennison Fork,0,0,68400,0,0,0,0,0,0,68400,0,0,2453,16.711
4295,2460,1545.55,13120,63.441298,-142.043854,5/12/1995,6/5/1995,1510,1702.7,Dennison Fork,0,0,6250500,0,0,0,0,0,0,6250500,0,0,2460,1545.55
4852,2679,10708.111,48698,63.582618,-142.007041,6/22/2015,9/23/2015,2012,10708,Dennison Fork,0,0,43325100,0,0,0,0,0,0,43325100,0,0,2679,10708.111
4566,3822,85.379,3211,63.570905,-142.584243,6/12/1999,8/9/1999,398,6666.2,Dennison/Taylor,0,0,344700,0,0,0,0,0,0,344700,0,0,3822,85.379
4573,3829,103.909,3779,63.568946,-142.547955,6/12/1999,8/9/1999,398,6666.2,Dennison/Taylor,0,0,417600,0,0,0,0,0,0,417600,0,0,3829,103.909
4618,3833,16.68,1155,63.573199,-142.520894,6/12/1999,8/9/1999,398,6666.2,Dennison/Taylor,0,0,68400,0,0,0,0,0,0,68400,0,0,3833,16.68
4602,3839,296.428,4702,63.566934,-142.468514,6/12/1999,8/9/1999,398,6666.2,Dennison/Taylor,0,0,1197900,0,0,0,0,0,0,1197900,0,0,3839,296.428
4692,3881,4871.426,32631,63.5845,-142.507768,6/12/1999,8/9/1999,398,6666.2,Dennison/Taylor,0,0,19726200,0,0,0,0,0,0,19726200,0,0,3881,4871.426
4813,3890,1292.37,14303,63.603329,-142.396575,6/12/1999,8/9/1999,398,6666.2,Dennison/Taylor,0,0,5228100,0,0,0,0,0,0,5228100,0,0,3890,1292.37
614,489,1434.075,11254,61.383728,-163.052095,7/11/1972,7/14/1972,670,1434.1,DENPYNE,5812200,0,0,5812200,0,0,0,0,0,0,0,0,489,1434.075
13146,8218,10481.242,39759,65.816842,-158.699514,6/20/2015,8/23/2015,2020,10481.2,Derby Creek,42412500,0,0,42412500,0,0,0,0,0,0,0,0,8218,10481.242
13587,8517,23577.207,71720,65.891489,-158.885763,6/23/2010,7/26/2010,327,23577.2,Derby Creek,95416200,0,0,95416200,0,0,0,0,0,0,0,0,8517,23577.207
659,531,2303.98,11747,61.544436,-162.463923,7/19/1962,7/28/1962,1306,2304,DEVILS ELBOW W-16,9324900,0,0,9324900,0,0,0,0,0,0,0,0,531,2303.98
4051,2374,1397.015,12424,63.816451,-150.940918,7/14/1972,8/7/1972,77,1397,DIAMOND,0,0,5660100,0,0,0,0,0,0,5660100,0,0,2374,1397.015
1462,1094,300.875,5834,62.603429,-153.396424,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,1219500,0,0,0,0,0,0,1219500,0,0,1094,300.875
1461,1101,688.353,8448,62.603021,-153.359153,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,2776500,0,0,2596500,0,0,0,180000,0,0,1101,688.353
1574,1162,8.091,846,62.690416,-153.552046,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,32400,0,0,0,0,0,0,32400,0,0,1162,8.091
1575,1162,8.091,846,62.690416,-153.552046,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,32400,0,0,0,0,0,0,32400,0,0,1162,8.091
1523,1164,12229.019,67433,62.633861,-153.514281,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,49464900,0,0,0,0,0,0,49464900,0,0,1164,12229.019
1570,1165,96.279,2599,62.689598,-153.507043,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,387900,0,0,0,0,0,0,387900,0,0,1165,96.279
1571,1165,96.279,2599,62.689598,-153.507043,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,387900,0,0,0,0,0,0,387900,0,0,1165,96.279
1557,1166,7396.98,38167,62.660845,-153.564692,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,29938500,0,0,0,0,0,0,29938500,0,0,1166,7396.98
1583,1171,168.017,4318,62.695794,-153.55903,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,672300,0,0,0,0,0,0,672300,0,0,1171,168.017
1607,1192,546.622,9507,62.719809,-153.595179,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,2205000,0,0,0,0,0,0,2205000,0,0,1192,546.622
1608,1192,546.622,9507,62.719809,-153.595179,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,2205000,0,0,0,0,0,0,2205000,0,0,1192,546.622
1621,1194,2.221,395,62.734917,-153.631008,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,10800,0,0,0,0,0,0,10800,0,0,1194,2.221
1600,1197,4304.084,22194,62.714686,-153.663318,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,17429400,0,0,0,0,0,0,17429400,0,0,1197,4304.084
1625,1202,373.224,6287,62.736571,-153.592033,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,1509300,0,0,0,0,0,0,1509300,0,0,1202,373.224
1590,1204,2633.94,24600,62.704112,-153.60244,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,10656900,0,0,0,0,0,0,10656900,0,0,1204,2633.94
1591,1204,2633.94,24600,62.704112,-153.60244,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,10656900,0,0,0,0,0,0,10656900,0,0,1204,2633.94
1643,1207,9.544,804,62.74449,-153.615713,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,36900,0,0,0,0,0,0,36900,0,0,1207,9.544
1644,1207,9.544,804,62.74449,-153.615713,5/26/2009,9/17/2009,260,23911.8,Dillinger,0,0,36900,0,0,0,0,0,0,36900,0,0,1207,9.544
1631,1209,219.499,4624,62.738601,-153.624614,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,895500,0,0,0,0,0,0,895500,0,0,1209,219.499
1617,1217,4580.27,32042,62.728118,-153.563305,7/8/1972,8/9/1972,220,12939.6,DILLINGER,0,0,18525600,0,0,0,0,0,0,18525600,0,0,1217,4580.27
373,319,25286.862,55131,61.347412,-159.498402,6/2/1993,7/15/1993,1232,25286.9,DISCOVERY,102323700,0,0,102323700,0,0,0,0,0,0,0,0,319,25286.862
1403,1047,5.919,685,62.516359,-157.536571,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,25200,0,0,0,0,0,0,25200,0,0,1047,5.919
1412,1055,2.974,685,62.520887,-157.519232,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,12600,0,0,0,0,0,0,12600,0,0,1055,2.974
1408,1056,16.028,1251,62.519852,-157.527467,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,65700,0,0,0,0,0,0,65700,0,0,1056,16.028
1419,1060,0.341,170,62.527062,-157.51163,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,1800,0,0,0,0,0,0,1800,0,0,1060,0.341
1422,1065,13.916,1480,62.529739,-157.512579,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,54900,0,0,0,0,0,0,54900,0,0,1065,13.916
1421,1071,116.055,6753,62.529254,-157.520045,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,469800,0,0,0,0,0,0,469800,0,0,1071,116.055
1477,1093,1.052,446,62.565244,-157.507691,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,4500,0,0,0,0,0,0,4500,0,0,1093,1.052
1474,1096,11.725,1377,62.56462,-157.509448,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,45900,0,0,0,0,0,0,45900,0,0,1096,11.725
1527,1130,201.534,8410,62.594848,-157.515605,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,819000,0,0,0,0,0,0,819000,0,0,1130,201.534
1532,1136,139.67,5618,62.599448,-157.538308,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,568800,0,0,0,0,0,0,568800,0,0,1136,139.67
1547,1140,3.427,754,62.609766,-157.648361,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,15300,0,0,0,0,0,0,15300,0,0,1140,3.427
1545,1142,15.53,1258,62.608166,-157.667042,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,63000,0,0,0,0,0,0,63000,0,0,1142,15.53
1460,1143,13161.128,74868,62.556785,-157.678479,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,53258400,0,0,0,0,0,0,53258400,0,0,1143,13161.128
1549,1145,1.686,436,62.61382,-157.522724,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,9000,0,0,0,0,0,0,9000,0,0,1145,1.686
1491,1154,14808.998,85926,62.574447,-157.579766,7/23/1968,9/15/1968,1359,28500.2,DISCOVERY,0,0,59930100,0,0,0,0,0,0,59930100,0,0,1154,14808.998
15453,9091,8.127,1131,65.969375,-145.831977,7/1/2013,9/4/2013,1830,13473.8,Discovery Creek,0,0,25200,0,0,0,0,0,0,25200,0,0,9091,8.127
15442,9094,34.053,2425,65.960063,-145.683805,7/1/2013,9/4/2013,1830,13473.8,Discovery Creek,0,0,135900,0,0,0,0,0,0,135900,0,0,9094,34.053
15462,9097,24.495,2066,65.969756,-145.805155,7/1/2013,9/4/2013,1830,13473.8,Discovery Creek,0,0,99900,0,0,0,0,0,0,99900,0,0,9097,24.495
15475,9104,15.251,1379,65.964174,-145.653944,7/1/2013,9/4/2013,1830,13473.8,Discovery Creek,0,0,61200,0,0,0,0,0,0,61200,0,0,9104,15.251
15483,9170,1256.632,15625,65.966195,-145.681519,7/1/2013,9/4/2013,1830,13473.8,Discovery Creek,0,0,5092200,0,0,0,0,0,0,5092200,0,0,9170,1256.632
15578,9178,969.522,10182,65.991029,-145.835884,9/5/2004,9/30/2004,1132,1669.2,Discovery Creek,0,0,3926700,0,0,0,0,0,0,3926700,0,0,9178,969.522
15608,9179,0.227,153,66.000092,-145.821502,7/1/2013,9/4/2013,1830,13473.8,Discovery Creek,0,0,900,0,0,0,0,0,0,900,0,0,9179,0.227
15619,9185,2.329,720,66.001195,-145.817823,7/1/2013,9/4/2013,1830,13473.8,Discovery Creek,0,0,9000,0,0,0,0,0,0,9000,0,0,9185,2.329
15631,9188,2.732,1114,66.003468,-145.808641,9/5/2004,9/30/2004,1132,1669.2,Discovery Creek,0,0,12600,0,0,0,0,0,0,12600,0,0,9188,2.732
15626,9219,696.963,7891,66.002019,-145.795062,9/5/2004,9/30/2004,1132,1669.2,Discovery Creek,0,0,2816100,0,0,0,0,0,0,2816100,0,0,9219,696.963
15628,9219,696.963,7891,66.002019,-145.795062,7/1/2013,9/4/2013,1830,13473.8,Discovery Creek,0,0,2816100,0,0,0,0,0,0,2816100,0,0,9219,696.963
15634,9256,11435.765,50254,65.99841,-145.692753,7/1/2013,9/4/2013,1830,13473.8,Discovery Creek,0,0,46280700,0,0,0,0,0,0,46280700,0,0,9256,11435.765
359,280,3496.368,17502,61.304107,-159.762012,7/6/2008,7/24/2008,1722,3496.3,Discovery South,14152500,0,0,14152500,0,0,0,0,0,0,0,0,280,3496.368
2063,1498,38138.39,58169,63.121217,-157.277405,5/27/2011,8/11/2011,757,38510.4,DISH MOUNTAIN,0,0,154369800,0,0,0,0,0,0,154369800,0,0,1498,38138.39
2108,1499,372.171,4843,63.183749,-157.258561,5/27/2011,8/11/2011,757,38510.4,DISH MOUNTAIN,0,0,1504800,0,0,0,0,0,0,1504800,0,0,1499,372.171
