FID,FID_prior_,FireName,FireYear,CalcAcres,DiscDate,parentid,FID_curr_f,FireName_1,FireYear_1,CalcAcre_1,DiscDate_1,parentid_1,pairid,ac,perim_m
11641,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3961,119721.950000000000000,317865.200000000010000
11642,1,Rock Slough,1943,5632.699999999999800,6/19/1943 0:00:00,32,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3961,238.270000000000010,8107.550000000000200
11643,1,Rock Slough,1943,5632.699999999999800,6/19/1943 0:00:00,32,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3962,5394.430000000000300,29122.169999999998000
11644,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3962,119721.950000000000000,317865.200000000010000
11645,1,Rock Slough,1943,5632.699999999999800,6/19/1943 0:00:00,32,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3962,238.270000000000010,8107.550000000000200
11646,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,3963,56680.660000000003000,368189.719999999970000
11647,1,Rock Slough,1943,5632.699999999999800,6/19/1943 0:00:00,32,1,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,3963,5632.699999999999800,27205.459999999999000
11648,1,Sheenjek,1950,153868.399999999990000,12/31/1950 0:00:00,1750,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3964,142903.200000000010000,144216.280000000000000
11649,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,3964,19757.849999999999000,54800.800000000003000
11650,1,Sheenjek,1950,153868.399999999990000,12/31/1950 0:00:00,1750,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,3964,10965.209999999999000,36191.190000000002000
11651,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3965,29046.919999999998000,61207.379999999997000
11652,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3965,118284.080000000000000,323974.289999999980000
11653,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3965,1676.140000000000100,61010.160000000003000
11654,1,Schuman House - Porcupine Rr.,1950,608614.199999999950000,5/24/1950 0:00:00,780,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3966,608407.270000000020000,685176.120000000000000
11655,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,John Herberts Village,2005,17092.900000000001000,7/25/2005 0:00:00,1084,3966,16885.919999999998000,51938.589999999997000
11656,1,Schuman House - Porcupine Rr.,1950,608614.199999999950000,5/24/1950 0:00:00,780,1,John Herberts Village,2005,17092.900000000001000,7/25/2005 0:00:00,1084,3966,206.949999999999990,5043.040000000000000
11657,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3967,584628.709999999960000,965978.560000000060000
11658,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3967,36545.830000000002000,181782.320000000010000
11659,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3967,16367.000000000000000,119735.880000000000000
11660,1,Sheenjek,1950,153868.399999999990000,12/31/1950 0:00:00,1750,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3968,142903.200000000010000,144216.280000000000000
11661,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,3968,19757.849999999999000,54800.800000000003000
11662,1,Sheenjek,1950,153868.399999999990000,12/31/1950 0:00:00,1750,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,3968,10965.209999999999000,36191.190000000002000
11663,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3969,29046.919999999998000,61207.379999999997000
11664,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3969,118284.080000000000000,323974.289999999980000
11665,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3969,1676.140000000000100,61010.160000000003000
11666,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3970,29046.919999999998000,61207.379999999997000
11667,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3970,118284.080000000000000,323974.289999999980000
11668,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3970,1676.140000000000100,61010.160000000003000
11669,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3971,584628.709999999960000,965978.560000000060000
11670,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3971,36545.830000000002000,181782.320000000010000
11671,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3971,16367.000000000000000,119735.880000000000000
11672,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3972,1484.849999999999900,22018.820000000000000
11673,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,132562,1991,145013.700000000010000,6/30/1991 0:00:00,844,3972,143041.040000000010000,218016.329999999990000
11674,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,1,132562,1991,145013.700000000010000,6/30/1991 0:00:00,844,3972,1972.619999999999900,20839.950000000001000
11675,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3973,584628.709999999960000,965978.560000000060000
11676,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3973,36545.830000000002000,181782.320000000010000
11677,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3973,16367.000000000000000,119735.880000000000000
11678,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3974,595338.930000000050000,921784.709999999960000
11679,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,831016,1988,6306.300000000000200,6/29/1988 0:00:00,1344,3974,649.480000000000020,7009.720000000000300
11680,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,831016,1988,6306.300000000000200,6/29/1988 0:00:00,1344,3974,5656.779999999999700,28923.160000000000000
11681,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3975,1484.849999999999900,22018.820000000000000
11682,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,132562,1991,145013.700000000010000,6/30/1991 0:00:00,844,3975,143041.040000000010000,218016.329999999990000
11683,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,1,132562,1991,145013.700000000010000,6/30/1991 0:00:00,844,3975,1972.619999999999900,20839.950000000001000
11684,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3976,52096.260000000002000,248254.290000000010000
11685,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3976,403176.739999999990000,424207.810000000000000
11686,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3976,816.570000000000050,106476.870000000000000
11687,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3977,52096.260000000002000,248254.290000000010000
11688,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3977,403176.739999999990000,424207.810000000000000
11689,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3977,816.570000000000050,106476.870000000000000
11690,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3978,52096.260000000002000,248254.290000000010000
11691,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3978,403176.739999999990000,424207.810000000000000
11692,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3978,816.570000000000050,106476.870000000000000
11693,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3979,52096.260000000002000,248254.290000000010000
11694,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3979,403176.739999999990000,424207.810000000000000
11695,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3979,816.570000000000050,106476.870000000000000
11696,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3980,584628.709999999960000,965978.560000000060000
11697,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3980,36545.830000000002000,181782.320000000010000
11698,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3980,16367.000000000000000,119735.880000000000000
11699,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3981,584628.709999999960000,965978.560000000060000
11700,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3981,36545.830000000002000,181782.320000000010000
11701,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3981,16367.000000000000000,119735.880000000000000
11702,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3982,29046.919999999998000,61207.379999999997000
11703,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3982,118284.080000000000000,323974.289999999980000
11704,1,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,3982,1676.140000000000100,61010.160000000003000
11705,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3983,1484.849999999999900,22018.820000000000000
11706,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,132562,1991,145013.700000000010000,6/30/1991 0:00:00,844,3983,143041.040000000010000,218016.329999999990000
11707,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,1,132562,1991,145013.700000000010000,6/30/1991 0:00:00,844,3983,1972.619999999999900,20839.950000000001000
11708,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3984,52096.260000000002000,248254.290000000010000
11709,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3984,403176.739999999990000,424207.810000000000000
11710,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3984,816.570000000000050,106476.870000000000000
11711,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3985,52096.260000000002000,248254.290000000010000
11712,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3985,403176.739999999990000,424207.810000000000000
11713,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3985,816.570000000000050,106476.870000000000000
11714,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3986,433194.200000000010000,865950.209999999960000
11715,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3986,236191.799999999990000,454242.729999999980000
11716,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3986,167801.510000000010000,360818.770000000020000
11717,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3987,1725.960000000000000,29118.470000000001000
11718,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,3987,60581.849999999999000,341077.370000000000000
11719,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,1,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,3987,1731.510000000000000,44734.910000000003000
11720,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3988,584628.709999999960000,965978.560000000060000
11721,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3988,36545.830000000002000,181782.320000000010000
11722,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3988,16367.000000000000000,119735.880000000000000
11723,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3989,52096.260000000002000,248254.290000000010000
11724,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3989,403176.739999999990000,424207.810000000000000
11725,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3989,816.570000000000050,106476.870000000000000
11726,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3990,52096.260000000002000,248254.290000000010000
11727,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3990,403176.739999999990000,424207.810000000000000
11728,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3990,816.570000000000050,106476.870000000000000
11729,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3991,52096.260000000002000,248254.290000000010000
11730,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3991,403176.739999999990000,424207.810000000000000
11731,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3991,816.570000000000050,106476.870000000000000
11732,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3992,584628.709999999960000,965978.560000000060000
11733,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3992,36545.830000000002000,181782.320000000010000
11734,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3992,16367.000000000000000,119735.880000000000000
11735,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3993,586259.750000000000000,911220.180000000050000
11736,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Christian River Fire,1951,18997.400000000001000,7/2/1951 0:00:00,1555,3993,4261.420000000000100,27490.869999999999000
11737,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Christian River Fire,1951,18997.400000000001000,7/2/1951 0:00:00,1555,3993,14735.950000000001000,46261.010000000002000
11738,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3994,584628.709999999960000,965978.560000000060000
11739,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3994,36545.830000000002000,181782.320000000010000
11740,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3994,16367.000000000000000,119735.880000000000000
11741,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3995,52096.260000000002000,248254.290000000010000
11742,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3995,403176.739999999990000,424207.810000000000000
11743,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,1,Pingo,2004,403993.299999999990000,6/15/2004 0:00:00,1025,3995,816.570000000000050,106476.870000000000000
11744,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3996,584628.709999999960000,965978.560000000060000
11745,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3996,36545.830000000002000,181782.320000000010000
11746,1,Venetie,1950,600995.699999999950000,5/24/1950 0:00:00,845,1,Cornucopia Creek,2003,52912.839999999997000,6/29/2003 0:00:00,1118,3996,16367.000000000000000,119735.880000000000000
11747,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3997,1484.849999999999900,22018.820000000000000
11748,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,132562,1991,145013.700000000010000,6/30/1991 0:00:00,844,3997,143041.040000000010000,218016.329999999990000
11749,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,1,132562,1991,145013.700000000010000,6/30/1991 0:00:00,844,3997,1972.619999999999900,20839.950000000001000
11750,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3998,113370.330000000000000,338839.030000000030000
11751,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,3998,55723.470000000001000,321927.130000000000000
11752,1,FYU NE 50,1988,119960.200000000000000,6/27/1988 0:00:00,846,1,Rock Slough,2009,62313.400000000001000,6/30/2009 0:00:00,796,3998,6589.890000000000300,110016.880000000000000
11753,1,BLACK RIVER,1967,3457.500000000000000,6/19/1967 0:00:00,68,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,3999,1484.849999999999900,22018.820000000000000
11754,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,132562,1991,145013.700000000010000,6/30/1991 0:00:00,844,3999,143041.040000000010000,218016.329999999990000
